t,ref_c,humidity,dmm_c,ohm_4w,ohm_2w
1690039589.8902974,23.916,56.972,38.0776,9.998167413E+03,1.001489041E+04
1690039596.977832,23.911,56.975,38.0776,9.998172147E+03,1.001491285E+04
1690039604.0650253,23.914,56.97,38.0776,9.998166946E+03,1.001505571E+04
1690039611.1490843,23.923,56.97,38.0776,9.998171570E+03,1.001497485E+04
1690039618.2323744,23.933,56.972,38.0776,9.998171099E+03,1.001495390E+04
1690039625.3188531,23.916,56.966,38.0776,9.998171112E+03,1.001491561E+04
1690039632.4043186,23.919,56.96,38.0776,9.998174241E+03,1.001486155E+04
1690039639.4920063,23.931,56.965,38.0776,9.998174004E+03,1.001487153E+04
1690039646.577923,23.926,56.963,38.0776,9.998172417E+03,1.001487239E+04
1690039653.6663325,23.922,56.956,38.0776,9.998175153E+03,1.001484956E+04
1690039660.7544954,23.925,56.959,38.0776,9.998173565E+03,1.001504794E+04
1690039667.8400502,23.933,56.951,38.0776,9.998173364E+03,1.001501320E+04
1690039674.9252722,23.934,56.95,38.0776,9.998166220E+03,1.001490378E+04
1690039682.0114918,23.93,56.944,38.0776,9.998167168E+03,1.001503249E+04
1690039689.0953515,23.933,56.953,38.0776,9.998171320E+03,1.001505534E+04
1690039696.179827,23.936,56.948,38.0776,9.998175935E+03,1.001508781E+04
1690039703.264759,23.939,56.948,38.0776,9.998172464E+03,1.001494333E+04
1690039710.3498187,23.93,56.937,38.0776,9.998167570E+03,1.001498579E+04
1690039717.436504,23.936,56.937,38.0776,9.998170507E+03,1.001487164E+04
1690039724.522178,23.937,56.936,38.0776,9.998174839E+03,1.001488398E+04
1690039731.6097136,23.939,56.939,38.0776,9.998174693E+03,1.001493153E+04
1690039738.696694,23.94,56.935,38.0776,9.998170366E+03,1.001487728E+04
1690039745.7852595,23.943,56.934,38.0776,9.998176131E+03,1.001502874E+04
1690039752.8696241,23.943,56.941,38.0776,9.998174842E+03,1.001488924E+04
1690039759.9548156,23.945,56.933,38.0776,9.998171767E+03,1.001486007E+04
1690039767.0411985,23.953,56.937,38.0776,9.998172306E+03,1.001488060E+04
1690039774.1272492,23.948,56.937,38.0776,9.998168329E+03,1.001492896E+04
1690039781.214474,23.946,56.928,38.0776,9.998168641E+03,1.001485980E+04
1690039788.3027515,23.946,56.935,38.0776,9.998170143E+03,1.001488658E+04
1690039795.3888578,23.948,56.929,38.0776,9.998172576E+03,1.001486882E+04
1690039802.4772246,23.956,56.924,38.0776,9.998174296E+03,1.001503659E+04
1690039809.5637465,23.956,56.925,38.0776,9.998175844E+03,1.001502559E+04
1690039816.6490657,23.953,56.923,38.0776,9.998180352E+03,1.001497475E+04
1690039823.7337399,23.954,56.916,38.0776,9.998174970E+03,1.001506815E+04
1690039830.8203382,23.948,56.925,38.0776,9.998169281E+03,1.001509036E+04
1690039837.906597,23.96,56.922,38.0776,9.998171486E+03,1.001495565E+04
1690039844.9930322,23.956,56.921,38.0776,9.998174944E+03,1.001487363E+04
1690039852.0798693,23.969,56.922,38.0776,9.998172909E+03,1.001489899E+04
1690039859.168192,23.974,56.919,38.0776,9.998172786E+03,1.001490123E+04
1690039866.2548547,23.975,56.923,38.0776,9.998169678E+03,1.001488464E+04
1690039873.3428526,23.972,56.92,38.0776,9.998171055E+03,1.001489554E+04
1690039880.4308808,23.965,56.917,38.0776,9.998176785E+03,1.001487397E+04
1690039887.519234,23.975,56.913,38.0776,9.998172786E+03,1.001504332E+04
1690039894.6041756,23.979,56.923,38.0776,9.998170781E+03,1.001488829E+04
1690039901.6919208,23.988,56.915,38.0776,9.998176538E+03,1.001489379E+04
1690039908.7794657,23.982,56.913,38.0776,9.998168722E+03,1.001507740E+04
1690039915.8634825,23.988,56.912,38.0776,9.998168381E+03,1.001503821E+04
1690039922.9499094,23.989,56.908,38.0776,9.998172508E+03,1.001508671E+04
1690039930.035036,23.989,56.899,38.0776,9.998175572E+03,1.001492108E+04
1690039937.1219966,23.991,56.9,38.0776,9.998165677E+03,1.001507434E+04
1690039944.205429,23.991,56.89,38.0776,9.998173308E+03,1.001509848E+04
1690039951.2915633,23.988,56.9,38.0776,9.998174704E+03,1.001489305E+04
1690039958.3800914,23.992,56.893,38.0776,9.998170646E+03,1.001495145E+04
1690039965.4662216,23.997,56.889,38.0776,9.998170347E+03,1.001488165E+04
1690039972.5527995,24.008,56.888,38.0776,9.998172852E+03,1.001490219E+04
1690039979.6403613,24.003,56.895,38.0776,9.998170075E+03,1.001487349E+04
1690039986.727792,24.008,56.893,38.0776,9.998172572E+03,1.001493007E+04
1690039993.8151898,24.008,56.888,38.0776,9.998171160E+03,1.001506743E+04
1690040000.9010298,24.011,56.88,38.0776,9.998168378E+03,1.001488613E+04
1690040007.9879806,24.003,56.874,38.0776,9.998171970E+03,1.001507829E+04
1690040015.0744383,24.009,56.878,38.0776,9.998176207E+03,1.001496615E+04
1690040022.1607533,24.015,56.878,38.0776,9.998174323E+03,1.001486932E+04
1690040029.2486846,24.014,56.872,38.0776,9.998173179E+03,1.001504105E+04
1690040036.3343225,24.018,56.871,38.0776,9.998173394E+03,1.001496735E+04
1690040043.4208171,24.021,56.874,38.0776,9.998168644E+03,1.001505959E+04
1690040050.504096,24.02,56.862,38.0776,9.998180129E+03,1.001488971E+04
1690040057.5909379,24.025,56.855,38.0776,9.998174634E+03,1.001491754E+04
1690040064.6781502,24.025,56.853,38.0776,9.998176932E+03,1.001487309E+04
1690040071.7656634,24.028,56.859,38.0776,9.998169430E+03,1.001507905E+04
1690040078.8488007,24.029,56.85,38.0776,9.998173847E+03,1.001487671E+04
1690040085.936258,24.04,56.844,38.0776,9.998170669E+03,1.001506079E+04
1690040093.021671,24.034,56.841,38.0776,9.998173762E+03,1.001490934E+04
1690040100.1082008,24.046,56.838,38.0776,9.998172521E+03,1.001489517E+04
1690040107.1959743,24.037,56.835,38.0776,9.998173443E+03,1.001504986E+04
1690040114.2833724,24.041,56.827,38.0776,9.998168547E+03,1.001491799E+04
1690040121.370433,24.044,56.82,38.0776,9.998169557E+03,1.001506982E+04
1690040128.4560635,24.043,56.835,38.0776,9.998174973E+03,1.001505835E+04
1690040135.5423067,24.049,56.813,38.0776,9.998168576E+03,1.001508940E+04
1690040142.628523,24.051,56.81,38.0776,9.998173977E+03,1.001503664E+04
1690040149.713821,24.055,56.801,38.0776,9.998173033E+03,1.001490255E+04
1690040156.801096,24.058,56.81,38.0776,9.998172343E+03,1.001507805E+04
1690040163.8854544,24.057,56.803,38.0776,9.998173376E+03,1.001508853E+04
1690040170.9707084,24.061,56.803,38.0776,9.998173013E+03,1.001487805E+04
1690040178.0579844,24.058,56.798,38.0776,9.998178084E+03,1.001491128E+04
1690040185.1430693,24.067,56.793,38.0776,9.998170417E+03,1.001483635E+04
1690040192.2297146,24.066,56.799,38.0776,9.998171650E+03,1.001486282E+04
1690040199.3158615,24.067,56.792,38.0776,9.998174422E+03,1.001491902E+04
1690040206.4025102,24.069,56.799,38.0776,9.998176380E+03,1.001488777E+04
1690040213.4893482,24.067,56.793,38.0776,9.998171035E+03,1.001487989E+04
1690040220.5766697,24.063,56.794,38.0776,9.998167615E+03,1.001490669E+04
1690040227.664959,24.066,56.791,38.0776,9.998178134E+03,1.001487354E+04
1690040234.7514253,24.074,56.786,38.0776,9.998170702E+03,1.001507384E+04
1690040241.8376596,24.078,56.787,38.0776,9.998168543E+03,1.001489759E+04
1690040248.9257107,24.074,56.787,38.0776,9.998169977E+03,1.001504609E+04
1690040256.0113273,24.077,56.781,38.0776,9.998174358E+03,1.001507203E+04
1690040263.096379,24.086,56.777,38.0776,9.998178271E+03,1.001489117E+04
1690040270.18464,24.092,56.78,38.0776,9.998181873E+03,1.001486688E+04
1690040277.2721012,24.09,56.771,38.0776,9.998180733E+03,1.001491488E+04
1690040284.3597682,24.092,56.768,38.0776,9.998170311E+03,1.001490231E+04
1690040291.447568,24.09,56.772,38.0776,9.998171420E+03,1.001491122E+04
1690040298.5337746,24.09,56.774,38.0776,9.998170921E+03,1.001486949E+04
1690040305.620312,24.097,56.768,38.0776,9.998170382E+03,1.001487105E+04
1690040312.708651,24.097,56.765,38.0776,9.998170748E+03,1.001488871E+04
1690040319.7967598,24.09,56.774,38.0776,9.998169289E+03,1.001496174E+04
1690040326.884752,24.093,56.766,38.0776,9.998173128E+03,1.001506519E+04
1690040333.9705293,24.101,56.767,38.0776,9.998171024E+03,1.001508844E+04
1690040341.0567575,24.089,56.762,38.0776,9.998178454E+03,1.001506731E+04
1690040348.1411052,24.097,56.766,38.0776,9.998167750E+03,1.001500305E+04
1690040355.2276056,24.1,56.763,38.0776,9.998169691E+03,1.001497480E+04
1690040362.3135924,24.095,56.757,38.0776,9.998169778E+03,1.001493146E+04
1690040369.4006164,24.093,56.759,38.0776,9.998178693E+03,1.001486568E+04
1690040376.4863591,24.106,56.757,38.0776,9.998174276E+03,1.001507757E+04
1690040383.570775,24.107,56.758,38.0776,9.998167555E+03,1.001483495E+04
1690040390.6590128,24.107,56.755,38.0776,9.998172301E+03,1.001496487E+04
1690040397.7458327,24.106,56.754,38.0776,9.998177385E+03,1.001489440E+04
1690040404.8334484,24.11,56.744,38.0776,9.998174605E+03,1.001494928E+04
1690040411.9205291,24.1,56.746,38.0776,9.998168716E+03,1.001506478E+04
1690040419.0058293,24.109,56.743,38.0776,9.998168477E+03,1.001493106E+04
1690040426.0938993,24.107,56.751,38.0776,9.998172600E+03,1.001492358E+04
1690040433.1811771,24.12,56.744,38.0776,9.998169788E+03,1.001485930E+04
1690040440.2681062,24.112,56.742,38.0776,9.998174696E+03,1.001508699E+04
1690040447.353422,24.109,56.741,38.0776,9.998171954E+03,1.001492443E+04
1690040454.4400215,24.12,56.738,38.0776,9.998172647E+03,1.001488898E+04
1690040461.5278394,24.115,56.74,38.0776,9.998170226E+03,1.001488178E+04
1690040468.6133363,24.121,56.731,38.0776,9.998170174E+03,1.001488319E+04
1690040475.7007396,24.115,56.725,38.0776,9.998175608E+03,1.001507542E+04
1690040482.7854679,24.12,56.725,38.0776,9.998170088E+03,1.001489774E+04
1690040489.871986,24.12,56.72,38.0776,9.998173586E+03,1.001484805E+04
1690040496.9605572,24.118,56.725,38.0776,9.998172206E+03,1.001501423E+04
1690040504.0470326,24.123,56.713,38.0776,9.998173266E+03,1.001496165E+04
1690040511.1332872,24.132,56.715,38.0776,9.998177208E+03,1.001487165E+04
1690040518.2203045,24.13,56.721,38.0776,9.998177255E+03,1.001488085E+04
1690040525.3083751,24.124,56.714,38.0776,9.998177585E+03,1.001488635E+04
1690040532.3950105,24.127,56.714,38.0776,9.998173094E+03,1.001493911E+04
1690040539.4822507,24.129,56.718,38.0776,9.998173857E+03,1.001506700E+04
1690040546.5677168,24.118,56.711,38.0776,9.998173315E+03,1.001498560E+04
1690040553.6550174,24.136,56.711,38.0776,9.998172504E+03,1.001489634E+04
1690040560.7418432,24.127,56.719,38.0776,9.998170748E+03,1.001505945E+04
1690040567.8256881,24.127,56.731,38.0776,9.998174166E+03,1.001508648E+04
1690040574.910734,24.118,56.742,38.0776,9.998170612E+03,1.001499517E+04
1690040581.9966776,24.124,56.735,38.0776,9.998169791E+03,1.001488020E+04
1690040589.0834515,24.123,56.751,38.0776,9.998173528E+03,1.001488735E+04
1690040596.169896,24.127,56.727,38.0776,9.998178339E+03,1.001488894E+04
1690040603.2558162,24.116,56.727,38.0776,9.998173210E+03,1.001490765E+04
1690040610.341851,24.124,56.719,38.0776,9.998169389E+03,1.001490277E+04
1690040617.4292314,24.113,56.713,38.0776,9.998173609E+03,1.001486971E+04
1690040624.5171244,24.116,56.718,38.0776,9.998163263E+03,1.001506605E+04
1690040631.6014605,24.109,56.722,38.0776,9.998170278E+03,1.001489957E+04
1690040638.6892056,24.112,56.725,38.0776,9.998172234E+03,1.001488796E+04
1690040645.7769613,24.098,56.727,38.0776,9.998170148E+03,1.001488797E+04
1690040652.864943,24.097,56.727,38.0776,9.998172414E+03,1.001506852E+04
1690040659.950707,24.09,56.734,38.0776,9.998176801E+03,1.001500318E+04
1690040667.0355108,24.089,56.737,38.0776,9.998175734E+03,1.001500618E+04
1690040674.1219423,24.098,56.739,38.0776,9.998175694E+03,1.001485095E+04
1690040681.2073529,24.093,56.74,38.0776,9.998171581E+03,1.001497523E+04
1690040688.2950313,24.075,56.719,38.0776,9.998167665E+03,1.001492627E+04
1690040695.382317,24.074,56.708,38.0776,9.998178175E+03,1.001490130E+04
1690040702.4680653,24.064,56.682,38.0776,9.998174089E+03,1.001490457E+04
1690040709.5547552,24.054,56.659,38.0776,9.998177827E+03,1.001496198E+04
1690040716.641132,24.046,56.647,38.0776,9.998174105E+03,1.001488845E+04
1690040723.72963,24.032,56.632,38.0776,9.998174941E+03,1.001487699E+04
1690040730.8158264,24.034,56.622,38.0776,9.998171171E+03,1.001488020E+04
1690040737.904199,24.032,56.617,38.0776,9.998175257E+03,1.001508392E+04
1690040744.9896307,24.017,56.609,38.0776,9.998176414E+03,1.001508069E+04
1690040752.0756853,24.014,56.609,38.0776,9.998171314E+03,1.001507843E+04
1690040759.1602125,24.002,56.6,38.0776,9.998172176E+03,1.001490383E+04
1690040766.2478294,24.005,56.593,38.0776,9.998172538E+03,1.001508547E+04
1690040773.3337817,23.992,56.598,38.0776,9.998173338E+03,1.001497826E+04
1690040780.4184403,23.989,56.599,38.0776,9.998173704E+03,1.001491638E+04
1690040787.503781,23.988,56.602,38.0776,9.998171410E+03,1.001507626E+04
1690040794.5896313,23.983,56.588,38.0776,9.998176890E+03,1.001498071E+04
1690040801.6768692,23.975,56.587,38.0776,9.998164953E+03,1.001490745E+04
1690040808.7637968,23.974,56.578,38.0776,9.998172703E+03,1.001506889E+04
1690040815.8487759,23.971,56.577,38.0776,9.998174600E+03,1.001491990E+04
1690040822.9354088,23.963,56.576,38.0776,9.998174835E+03,1.001488928E+04
1690040830.0222132,23.963,56.562,38.0776,9.998174739E+03,1.001487481E+04
1690040837.1106713,23.957,56.548,38.0776,9.998180421E+03,1.001499643E+04
1690040844.1971364,23.951,56.536,38.0776,9.998177724E+03,1.001492803E+04
1690040851.2845335,23.94,56.523,38.0776,9.998170396E+03,1.001485747E+04
1690040858.373159,23.937,56.507,38.0776,9.998174349E+03,1.001508613E+04
1690040865.458219,23.922,56.496,38.0776,9.998173935E+03,1.001489572E+04
1690040872.5462043,23.922,56.49,38.0776,9.998169533E+03,1.001489815E+04
1690040879.6323967,23.917,56.477,38.0776,9.998173228E+03,1.001506240E+04
1690040886.7165582,23.91,56.472,38.0776,9.998171386E+03,1.001487877E+04
1690040893.8044622,23.902,56.467,38.0776,9.998163339E+03,1.001487738E+04
1690040900.891135,23.893,56.466,38.0776,9.998171603E+03,1.001488421E+04
1690040907.97662,23.891,56.467,38.0776,9.998172396E+03,1.001492431E+04
1690040915.0628006,23.884,56.471,38.0776,9.998170183E+03,1.001495396E+04
1690040922.14983,23.885,56.473,38.0776,9.998171322E+03,1.001487951E+04
1690040929.2369943,23.87,56.469,38.0776,9.998174867E+03,1.001492763E+04
1690040936.3236947,23.856,56.452,38.0776,9.998176095E+03,1.001495860E+04
1690040943.4110756,23.856,56.441,38.0776,9.998173988E+03,1.001493841E+04
1690040950.4983587,23.845,56.429,38.0776,9.998174445E+03,1.001490287E+04
1690040957.5861819,23.836,56.419,38.0776,9.998172949E+03,1.001493829E+04
1690040964.6741824,23.828,56.417,38.0776,9.998170182E+03,1.001491163E+04
1690040971.7607198,23.824,56.416,38.0776,9.998174815E+03,1.001499792E+04
1690040978.8484826,23.819,56.417,38.0776,9.998174262E+03,1.001497511E+04
1690040985.9337835,23.816,56.408,38.0776,9.998168912E+03,1.001490410E+04
1690040993.0203772,23.813,56.398,38.0776,9.998170724E+03,1.001489185E+04
1690041000.107487,23.793,56.396,38.0776,9.998166057E+03,1.001489259E+04
1690041007.1937847,23.793,56.391,38.0776,9.998173160E+03,1.001507844E+04
1690041014.278924,23.776,56.379,38.0776,9.998172463E+03,1.001492735E+04
1690041021.3654423,23.79,56.371,38.0776,9.998174267E+03,1.001489468E+04
1690041028.4530063,23.785,56.374,38.0776,9.998175130E+03,1.001486823E+04
1690041035.5406702,23.773,56.37,38.0776,9.998173268E+03,1.001492205E+04
1690041042.6269476,23.753,56.337,38.0776,9.998173707E+03,1.001489003E+04
1690041049.7146776,23.747,56.343,38.0776,9.998175692E+03,1.001508144E+04
1690041056.8009849,23.747,56.341,38.0776,9.998170740E+03,1.001508992E+04
1690041063.886014,23.741,56.347,38.0776,9.998172221E+03,1.001509498E+04
1690041070.9711413,23.729,56.328,38.0776,9.998166607E+03,1.001491613E+04
1690041078.059238,23.73,56.318,38.0776,9.998181373E+03,1.001509294E+04
1690041085.1457944,23.718,56.302,38.0776,9.998171137E+03,1.001504776E+04
1690041092.2313306,23.707,56.303,38.0776,9.998176059E+03,1.001488438E+04
1690041099.3184676,23.7,56.292,38.0776,9.998177150E+03,1.001489806E+04
1690041106.4047117,23.686,56.296,38.0776,9.998173261E+03,1.001491040E+04
1690041113.490935,23.68,56.31,38.0776,9.998175790E+03,1.001492279E+04
1690041120.578204,23.68,56.327,38.0776,9.998176367E+03,1.001493567E+04
1690041127.6658425,23.669,56.325,38.0776,9.998171357E+03,1.001506626E+04
1690041134.7519205,23.666,56.341,38.0776,9.998174904E+03,1.001509042E+04
1690041141.8370345,23.663,56.345,38.0776,9.998173147E+03,1.001489174E+04
1690041148.9250195,23.658,56.342,38.0776,9.998172555E+03,1.001505443E+04
1690041156.011248,23.657,56.34,38.0776,9.998170651E+03,1.001495671E+04
1690041163.098426,23.645,56.341,38.0776,9.998173414E+03,1.001490631E+04
1690041170.1866882,23.649,56.347,38.0776,9.998177632E+03,1.001489458E+04
1690041177.2738302,23.638,56.347,38.0776,9.998177343E+03,1.001477710E+04
1690041184.3614883,23.622,56.337,38.0776,9.998178299E+03,1.001504327E+04
1690041191.4443893,23.618,56.329,38.0776,9.998167732E+03,1.001510935E+04
1690041198.5283706,23.611,56.325,38.0776,9.998169035E+03,1.001492134E+04
1690041205.6149561,23.605,56.329,38.0776,9.998174314E+03,1.001505242E+04
1690041212.6996715,23.594,56.331,38.0776,9.998170163E+03,1.001508148E+04
1690041219.7843602,23.599,56.356,38.0776,9.998177116E+03,1.001507216E+04
1690041226.8696802,23.58,56.393,38.0776,9.998178332E+03,1.001493970E+04
1690041233.954858,23.579,56.426,38.0776,9.998167522E+03,1.001495002E+04
1690041241.041922,23.573,56.463,38.0776,9.998175549E+03,1.001491024E+04
1690041248.1290143,23.563,56.51,38.0776,9.998179658E+03,1.001509954E+04
1690041255.215029,23.563,56.566,38.0776,9.998171586E+03,1.001491738E+04
1690041262.3022676,23.568,56.604,38.0776,9.998173825E+03,1.001494962E+04
1690041269.389891,23.556,56.637,38.0776,9.998180609E+03,1.001491536E+04
1690041276.4761376,23.553,56.69,38.0776,9.998176646E+03,1.001492154E+04
1690041283.5647824,23.557,56.729,38.0776,9.998178129E+03,1.001491981E+04
1690041290.6526964,23.554,56.747,38.0776,9.998180173E+03,1.001509572E+04
1690041297.7370846,23.542,56.788,38.0776,9.998175786E+03,1.001491031E+04
1690041304.8230374,23.539,56.835,38.0776,9.998173822E+03,1.001496301E+04
1690041311.9103394,23.548,56.886,38.0776,9.998172638E+03,1.001505118E+04
1690041318.993052,23.536,56.927,38.0776,9.998169666E+03,1.001508822E+04
1690041326.079201,23.539,56.981,38.0776,9.998167201E+03,1.001499471E+04
1690041333.1659145,23.53,57.033,38.0776,9.998170395E+03,1.001490258E+04
1690041340.2504828,23.528,57.07,38.0776,9.998175904E+03,1.001491342E+04
1690041347.337264,23.527,57.11,38.0776,9.998177383E+03,1.001501206E+04
1690041354.4244127,23.52,57.147,38.0776,9.998169815E+03,1.001490413E+04
1690041361.5111778,23.516,57.178,38.0776,9.998175388E+03,1.001500581E+04
1690041368.5957668,23.523,57.199,38.0776,9.998173646E+03,1.001495176E+04
1690041375.6830175,23.519,57.212,38.0776,9.998173281E+03,1.001493514E+04
1690041382.7704542,23.522,57.222,38.0776,9.998170248E+03,1.001489365E+04
1690041389.8572066,23.52,57.225,38.0776,9.998173481E+03,1.001491917E+04
1690041396.945201,23.527,57.225,38.0776,9.998170913E+03,1.001495659E+04
1690041404.0312786,23.519,57.226,38.0776,9.998173602E+03,1.001510333E+04
1690041411.117701,23.525,57.232,38.0776,9.998173972E+03,1.001507372E+04
1690041418.2033403,23.513,57.232,38.0776,9.998173866E+03,1.001499486E+04
1690041425.289966,23.507,57.242,38.0776,9.998171836E+03,1.001488898E+04
1690041432.3754354,23.497,57.244,38.0776,9.998171974E+03,1.001492215E+04
1690041439.4617321,23.499,57.252,38.0776,9.998173321E+03,1.001488938E+04
1690041446.548119,23.505,57.247,38.0776,9.998172880E+03,1.001489524E+04
1690041453.6328442,23.502,57.244,38.0776,9.998174645E+03,1.001489318E+04
1690041460.7215834,23.505,57.237,38.0776,9.998166356E+03,1.001492373E+04
1690041467.8092134,23.504,57.232,38.0776,9.998174366E+03,1.001508003E+04
1690041474.8951542,23.507,57.227,38.0776,9.998173228E+03,1.001493096E+04
1690041481.9826171,23.499,57.22,38.0776,9.998171737E+03,1.001490431E+04
1690041489.0694394,23.51,57.218,38.0776,9.998169746E+03,1.001509390E+04
1690041496.1549263,23.508,57.214,38.0776,9.998170811E+03,1.001511100E+04
1690041503.2409463,23.508,57.216,38.0776,9.998171254E+03,1.001488529E+04
1690041510.3292637,23.504,57.214,38.0776,9.998171949E+03,1.001508237E+04
1690041517.415423,23.502,57.207,38.0776,9.998174126E+03,1.001503151E+04
1690041524.5030377,23.504,57.211,38.0776,9.998172867E+03,1.001497550E+04
1690041531.5896082,23.508,57.212,38.0776,9.998176499E+03,1.001508575E+04
1690041538.6752138,23.499,57.211,38.0776,9.998176873E+03,1.001485726E+04
1690041545.7626133,23.502,57.215,38.0776,9.998172011E+03,1.001493718E+04
1690041552.8500824,23.505,57.217,38.0776,9.998177059E+03,1.001508477E+04
1690041559.9351523,23.511,57.224,38.0776,9.998176463E+03,1.001488576E+04
1690041567.022461,23.513,57.223,38.0776,9.998173192E+03,1.001489348E+04
1690041574.1089115,23.508,57.228,38.0776,9.998168351E+03,1.001489830E+04
1690041581.1959121,23.513,57.237,38.0776,9.998176296E+03,1.001491268E+04
1690041588.282472,23.517,57.246,38.0776,9.998172055E+03,1.001490648E+04
1690041595.369021,23.511,57.247,38.0776,9.998169261E+03,1.001492934E+04
1690041602.4567752,23.51,57.259,38.0776,9.998173344E+03,1.001494404E+04
1690041609.54405,23.513,57.274,38.0776,9.998173875E+03,1.001489849E+04
1690041616.6309562,23.514,57.278,38.0776,9.998173140E+03,1.001501181E+04
1690041623.7154777,23.51,57.29,38.0776,9.998174869E+03,1.001508438E+04
1690041630.8003762,23.517,57.304,38.0776,9.998174101E+03,1.001508367E+04
1690041637.885931,23.514,57.311,38.0776,9.998177041E+03,1.001504162E+04
1690041644.9723618,23.511,57.332,38.0776,9.998175130E+03,1.001493359E+04
1690041652.0596197,23.51,57.337,38.0776,9.998177491E+03,1.001490833E+04
1690041659.1464112,23.519,57.331,38.0776,9.998171852E+03,1.001487584E+04
1690041666.2347734,23.52,57.335,38.0776,9.998172861E+03,1.001490113E+04
1690041673.3220055,23.517,57.34,38.0776,9.998172021E+03,1.001495310E+04
1690041680.409969,23.53,57.34,38.0776,9.998177844E+03,1.001510364E+04
1690041687.4967253,23.523,57.336,38.0776,9.998169058E+03,1.001489871E+04
1690041694.5837262,23.525,57.338,38.0776,9.998179888E+03,1.001489440E+04
1690041701.6719923,23.516,57.339,38.0776,9.998171653E+03,1.001492991E+04
1690041708.7593548,23.534,57.351,38.0776,9.998168188E+03,1.001505457E+04
1690041715.8458192,23.54,57.349,38.0776,9.998173794E+03,1.001501410E+04
1690041722.9312325,23.53,57.36,38.0776,9.998172923E+03,1.001490862E+04
1690041730.019113,23.539,57.368,38.0776,9.998179964E+03,1.001494923E+04
1690041737.107148,23.539,57.372,38.0776,9.998176605E+03,1.001490302E+04
1690041744.1942372,23.548,57.366,38.0776,9.998174234E+03,1.001496332E+04
1690041751.2811162,23.548,57.366,38.0776,9.998177502E+03,1.001488940E+04
1690041758.3690133,23.545,57.358,38.0776,9.998171522E+03,1.001499651E+04
1690041765.4554954,23.551,57.362,38.0776,9.998170433E+03,1.001486197E+04
1690041772.5418177,23.554,57.361,38.0776,9.998179995E+03,1.001490989E+04
1690041779.6295936,23.548,57.354,38.0776,9.998175531E+03,1.001503431E+04
1690041786.7163923,23.56,57.349,38.0776,9.998170002E+03,1.001506998E+04
1690041793.8017235,23.556,57.354,38.0776,9.998173033E+03,1.001498086E+04
1690041800.8891673,23.557,57.344,38.0776,9.998177786E+03,1.001501939E+04
1690041807.9744368,23.563,57.345,38.0776,9.998176258E+03,1.001510599E+04
1690041815.0572681,23.562,57.359,38.0776,9.998173749E+03,1.001509967E+04
1690041822.1426594,23.568,57.357,38.0776,9.998176193E+03,1.001488589E+04
1690041829.2309039,23.566,57.357,38.0776,9.998179512E+03,1.001490715E+04
1690041836.3177016,23.571,57.353,38.0776,9.998171970E+03,1.001489784E+04
1690041843.4042463,23.576,57.359,38.0776,9.998177417E+03,1.001491997E+04
1690041850.4902318,23.582,57.354,38.0776,9.998174802E+03,1.001487822E+04
1690041857.5770407,23.583,57.357,38.0776,9.998174353E+03,1.001498751E+04
1690041864.6647182,23.585,57.351,38.0776,9.998170282E+03,1.001489640E+04
1690041871.7518883,23.588,57.349,38.0776,9.998174149E+03,1.001494388E+04
1690041878.8384588,23.586,57.345,38.0776,9.998176996E+03,1.001503993E+04
1690041885.92496,23.592,57.347,38.0776,9.998175435E+03,1.001507956E+04
1690041893.0114992,23.594,57.348,38.0776,9.998176527E+03,1.001496951E+04
1690041900.0992963,23.603,57.347,38.0776,9.998174222E+03,1.001510151E+04
1690041907.1849153,23.599,57.335,38.0776,9.998174301E+03,1.001492766E+04
1690041914.2722769,23.6,57.329,38.0776,9.998175304E+03,1.001494264E+04
1690041921.3588645,23.608,57.335,38.0776,9.998173439E+03,1.001490318E+04
1690041928.4476292,23.609,57.326,38.0776,9.998169870E+03,1.001490060E+04
1690041935.5345428,23.609,57.325,38.0776,9.998176375E+03,1.001494700E+04
1690041942.6216342,23.615,57.332,38.0776,9.998170254E+03,1.001504095E+04
1690041949.7058837,23.615,57.325,38.0776,9.998175387E+03,1.001493468E+04
1690041956.7932339,23.62,57.332,38.0776,9.998173585E+03,1.001490816E+04
1690041963.880999,23.615,57.323,38.0776,9.998169450E+03,1.001487406E+04
1690041970.9683707,23.615,57.317,38.0776,9.998170702E+03,1.001497929E+04
1690041978.0563014,23.629,57.312,38.0776,9.998179192E+03,1.001489885E+04
1690041985.1446187,23.637,57.319,38.0776,9.998176064E+03,1.001491613E+04
1690041992.2331517,23.628,57.316,38.0776,9.998172804E+03,1.001508502E+04
1690041999.3164718,23.634,57.305,38.0776,9.998173275E+03,1.001502128E+04
1690042006.4022431,23.635,57.303,38.0776,9.998174116E+03,1.001508402E+04
1690042013.488235,23.632,57.303,38.0776,9.998178369E+03,1.001491033E+04
1690042020.5758326,23.646,57.298,38.0776,9.998174387E+03,1.001511816E+04
1690042027.662452,23.635,57.297,38.0776,9.998177633E+03,1.001491041E+04
1690042034.74881,23.637,57.288,38.0776,9.998177036E+03,1.001491004E+04
1690042041.8370938,23.652,57.286,38.0776,9.998180470E+03,1.001494495E+04
1690042048.923869,23.658,57.29,38.0776,9.998171567E+03,1.001493808E+04
1690042056.009127,23.654,57.285,38.0776,9.998168827E+03,1.001495661E+04
1690042063.0945609,23.655,57.278,38.0776,9.998171759E+03,1.001497466E+04
1690042070.1788874,23.661,57.275,38.0776,9.998174950E+03,1.001490797E+04
