t,ref_c,humidity,dmm_c,ohm_4w,ohm_2w
1690017487.0121293,23.793,56.411,38.748,9.998159441E+03,1.001480868E+04
1690017494.0985816,23.793,56.413,38.748,9.998156956E+03,1.001472030E+04
1690017501.1857483,23.792,56.41,38.748,9.998159121E+03,1.001476678E+04
1690017508.2729988,23.79,56.4,38.748,9.998161953E+03,1.001477906E+04
1690017515.360568,23.792,56.394,38.748,9.998165273E+03,1.001471018E+04
1690017522.4477987,23.804,56.403,38.748,9.998161124E+03,1.001475825E+04
1690017529.5340848,23.801,56.394,38.748,9.998165158E+03,1.001487711E+04
1690017536.6190903,23.807,56.396,38.748,9.998166275E+03,1.001479212E+04
1690017543.7060328,23.816,56.386,38.748,9.998160350E+03,1.001471859E+04
1690017550.793686,23.819,56.38,38.748,9.998159589E+03,1.001489256E+04
1690017557.8800063,23.822,56.381,38.748,9.998158726E+03,1.001489413E+04
1690017564.9641602,23.822,56.381,38.748,9.998163175E+03,1.001490185E+04
1690017572.0493855,23.819,56.378,38.748,9.998165649E+03,1.001472784E+04
1690017579.1369214,23.821,56.368,38.748,9.998166682E+03,1.001475682E+04
1690017586.2218578,23.824,56.368,38.748,9.998158759E+03,1.001470881E+04
1690017593.308264,23.825,56.367,38.748,9.998161624E+03,1.001468033E+04
1690017600.394652,23.833,56.365,38.748,9.998161302E+03,1.001466602E+04
1690017607.4820874,23.828,56.357,38.748,9.998161398E+03,1.001470900E+04
1690017614.5691066,23.838,56.364,38.748,9.998158885E+03,1.001484767E+04
1690017621.6557686,23.841,56.357,38.748,9.998168129E+03,1.001469051E+04
1690017628.742814,23.836,56.356,38.748,9.998162330E+03,1.001465349E+04
1690017635.8302414,23.847,56.355,38.748,9.998154331E+03,1.001484787E+04
1690017642.9167879,23.845,56.351,38.748,9.998161893E+03,1.001475594E+04
1690017650.0015712,23.841,56.35,38.748,9.998164275E+03,1.001487663E+04
1690017657.0872762,23.85,56.356,38.748,9.998163430E+03,1.001482624E+04
1690017664.171997,23.859,56.353,38.748,9.998162444E+03,1.001477287E+04
1690017671.257365,23.853,56.351,38.748,9.998157806E+03,1.001482541E+04
1690017678.3432944,23.864,56.342,38.748,9.998162883E+03,1.001476678E+04
1690017685.4286585,23.858,56.34,38.748,9.998162112E+03,1.001481763E+04
1690017692.5136,23.859,56.339,38.748,9.998154356E+03,1.001468791E+04
1690017699.5999117,23.868,56.339,38.748,9.998166216E+03,1.001470910E+04
1690017706.6867893,23.868,56.33,38.748,9.998155836E+03,1.001466361E+04
1690017713.7730029,23.877,56.329,38.748,9.998160912E+03,1.001468506E+04
1690017720.859828,23.873,56.322,38.748,9.998165840E+03,1.001468674E+04
1690017727.947201,23.879,56.319,38.748,9.998153632E+03,1.001467426E+04
1690017735.0345776,23.88,56.322,38.748,9.998166964E+03,1.001484874E+04
1690017742.120996,23.877,56.319,38.748,9.998150975E+03,1.001482065E+04
1690017749.205328,23.887,56.314,38.748,9.998157882E+03,1.001488259E+04
1690017756.2916903,23.887,56.304,38.748,9.998159853E+03,1.001487126E+04
1690017763.3767767,23.887,56.306,38.748,9.998167907E+03,1.001472999E+04
1690017770.4619398,23.891,56.297,38.748,9.998162020E+03,1.001481541E+04
1690017777.5468006,23.897,56.299,38.748,9.998154467E+03,1.001466502E+04
1690017784.6340132,23.893,56.298,38.748,9.998158323E+03,1.001471107E+04
1690017791.7199569,23.905,56.299,38.748,9.998158860E+03,1.001484654E+04
1690017798.8058767,23.9,56.29,38.748,9.998155800E+03,1.001466600E+04
1690017805.8912046,23.916,56.296,38.748,9.998165021E+03,1.001469829E+04
1690017812.9785526,23.907,56.283,38.748,9.998154587E+03,1.001471641E+04
1690017820.065534,23.914,56.281,38.748,9.998159146E+03,1.001463387E+04
1690017827.1530206,23.913,56.286,38.748,9.998161098E+03,1.001478468E+04
1690017834.2392762,23.917,56.281,38.748,9.998160024E+03,1.001480181E+04
1690017841.3253543,23.919,56.284,38.748,9.998160356E+03,1.001486183E+04
1690017848.410488,23.925,56.281,38.748,9.998158192E+03,1.001474454E+04
1690017855.4970012,23.922,56.277,38.748,9.998161617E+03,1.001472366E+04
1690017862.5828276,23.925,56.272,38.748,9.998159411E+03,1.001477080E+04
1690017869.6667001,23.931,56.275,38.748,9.998153646E+03,1.001466043E+04
1690017876.7516353,23.928,56.267,38.748,9.998155741E+03,1.001484227E+04
1690017883.8362317,23.931,56.259,38.748,9.998164132E+03,1.001469131E+04
1690017890.9237227,23.933,56.268,38.748,9.998161688E+03,1.001473328E+04
1690017898.0094528,23.934,56.267,38.748,9.998154133E+03,1.001469091E+04
1690017905.0967839,23.933,56.273,38.748,9.998159111E+03,1.001473912E+04
1690017912.1853092,23.931,56.261,38.748,9.998160985E+03,1.001474174E+04
1690017919.272619,23.937,56.258,38.748,9.998167378E+03,1.001475071E+04
1690017926.3589528,23.946,56.255,38.748,9.998160147E+03,1.001485320E+04
1690017933.4445424,23.945,56.256,38.748,9.998159054E+03,1.001483757E+04
1690017940.5291173,23.948,56.248,38.748,9.998160634E+03,1.001487076E+04
1690017947.613757,23.956,56.255,38.748,9.998159344E+03,1.001478472E+04
1690017954.6996064,23.957,56.242,38.748,9.998162082E+03,1.001483156E+04
1690017961.782474,23.959,56.245,38.748,9.998161317E+03,1.001468299E+04
1690017968.8708415,23.963,56.242,38.748,9.998154714E+03,1.001475549E+04
1690017975.9578977,23.966,56.246,38.748,9.998165182E+03,1.001467008E+04
1690017983.0436802,23.968,56.236,38.748,9.998159284E+03,1.001466600E+04
1690017990.13121,23.968,56.232,38.748,9.998157349E+03,1.001478814E+04
1690017997.2175224,23.966,56.231,38.748,9.998163837E+03,1.001469691E+04
1690018004.3032928,23.982,56.23,38.748,9.998158151E+03,1.001471469E+04
1690018011.390083,23.972,56.223,38.748,9.998159286E+03,1.001487123E+04
1690018018.4756923,23.975,56.219,38.748,9.998161046E+03,1.001479512E+04
1690018025.5611954,23.98,56.221,38.748,9.998159507E+03,1.001487601E+04
1690018032.6454554,23.983,56.222,38.748,9.998161743E+03,1.001476141E+04
1690018039.732616,23.985,56.21,38.748,9.998156282E+03,1.001466795E+04
1690018046.8183134,23.988,56.208,38.748,9.998162473E+03,1.001475332E+04
1690018053.9039316,23.989,56.208,38.748,9.998161230E+03,1.001464202E+04
1690018060.9905827,23.988,56.206,38.748,9.998159874E+03,1.001473096E+04
1690018068.0768337,23.994,56.2,38.748,9.998161005E+03,1.001467478E+04
1690018075.1647613,23.998,56.194,38.748,9.998160071E+03,1.001466353E+04
1690018082.2520907,23.991,56.189,38.748,9.998160963E+03,1.001468392E+04
1690018089.3390052,24.0,56.198,38.748,9.998160361E+03,1.001469278E+04
1690018096.4258804,24.003,56.196,38.748,9.998156517E+03,1.001475095E+04
1690018103.5137792,23.998,56.185,38.748,9.998157960E+03,1.001468196E+04
1690018110.5994065,23.992,56.186,38.748,9.998160311E+03,1.001486444E+04
1690018117.684618,24.003,56.187,38.748,9.998160599E+03,1.001466463E+04
1690018124.7723565,24.003,56.177,38.748,9.998161450E+03,1.001487722E+04
1690018131.857392,24.011,56.194,38.748,9.998154519E+03,1.001473789E+04
1690018138.9444807,24.008,56.186,38.748,9.998159030E+03,1.001465791E+04
1690018146.030261,24.017,56.196,38.748,9.998162946E+03,1.001467686E+04
1690018153.1161716,24.015,56.193,38.748,9.998155958E+03,1.001473734E+04
1690018160.2032845,24.023,56.193,38.748,9.998161670E+03,1.001468283E+04
1690018167.2913384,24.012,56.183,38.748,9.998159830E+03,1.001466816E+04
1690018174.377927,24.014,56.183,38.748,9.998159305E+03,1.001478272E+04
1690018181.4629087,24.028,56.186,38.748,9.998160507E+03,1.001466623E+04
1690018188.5495622,24.025,56.195,38.748,9.998161950E+03,1.001467658E+04
1690018195.637432,24.031,56.192,38.748,9.998158550E+03,1.001485425E+04
1690018202.7239568,24.028,56.182,38.748,9.998161338E+03,1.001481412E+04
1690018209.8068292,24.028,56.188,38.748,9.998159411E+03,1.001486640E+04
1690018216.8918896,24.029,56.192,38.748,9.998158750E+03,1.001468141E+04
1690018223.979036,24.032,56.188,38.748,9.998161786E+03,1.001467824E+04
1690018231.065791,24.037,56.187,38.748,9.998155539E+03,1.001473753E+04
1690018238.1524272,24.037,56.184,38.748,9.998160774E+03,1.001480868E+04
1690018245.2384005,24.043,56.18,38.748,9.998158724E+03,1.001473105E+04
1690018252.3250368,24.038,56.175,38.748,9.998159211E+03,1.001473391E+04
1690018259.4095418,24.041,56.172,38.748,9.998163126E+03,1.001460530E+04
1690018266.497752,24.049,56.18,38.748,9.998160160E+03,1.001483644E+04
1690018273.5835707,24.051,56.178,38.748,9.998159651E+03,1.001475050E+04
1690018280.6702192,24.049,56.175,38.748,9.998161665E+03,1.001465353E+04
1690018287.7585483,24.051,56.177,38.748,9.998161301E+03,1.001466626E+04
1690018294.8460054,24.058,56.169,38.748,9.998161606E+03,1.001488444E+04
1690018301.931508,24.047,56.173,38.748,9.998159420E+03,1.001467478E+04
1690018309.0188684,24.057,56.171,38.748,9.998158817E+03,1.001476394E+04
1690018316.10699,24.051,56.168,38.748,9.998156128E+03,1.001488904E+04
1690018323.19242,24.072,56.16,38.748,9.998159517E+03,1.001485903E+04
1690018330.2777946,24.066,56.17,38.748,9.998156288E+03,1.001474676E+04
1690018337.3638034,24.058,56.162,38.748,9.998160659E+03,1.001476119E+04
1690018344.4477832,24.072,56.166,38.748,9.998166776E+03,1.001468218E+04
1690018351.5337286,24.067,56.161,38.748,9.998163881E+03,1.001474984E+04
1690018358.6191235,24.072,56.16,38.748,9.998159965E+03,1.001471182E+04
1690018365.7054722,24.064,56.158,38.748,9.998159083E+03,1.001470928E+04
1690018372.7920856,24.074,56.149,38.748,9.998164482E+03,1.001470250E+04
1690018379.8784974,24.075,56.161,38.748,9.998162933E+03,1.001475909E+04
1690018386.965609,24.078,56.154,38.748,9.998152861E+03,1.001476305E+04
1690018394.0535462,24.086,56.152,38.748,9.998161077E+03,1.001476952E+04
1690018401.1392124,24.072,56.159,38.748,9.998155620E+03,1.001487187E+04
1690018408.2261574,24.08,56.159,38.748,9.998161948E+03,1.001471003E+04
1690018415.3126776,24.08,56.151,38.748,9.998160803E+03,1.001471336E+04
1690018422.4003165,24.087,56.15,38.748,9.998163290E+03,1.001469581E+04
1690018429.4877777,24.081,56.15,38.748,9.998160646E+03,1.001469864E+04
1690018436.5736675,24.092,56.15,38.748,9.998159331E+03,1.001468777E+04
1690018443.6604943,24.086,56.144,38.748,9.998160293E+03,1.001469744E+04
1690018450.7460167,24.093,56.143,38.748,9.998160291E+03,1.001466734E+04
1690018457.8318322,24.097,56.152,38.748,9.998166611E+03,1.001482491E+04
1690018464.9164836,24.097,56.148,38.748,9.998166078E+03,1.001475310E+04
1690018472.003499,24.093,56.146,38.748,9.998159316E+03,1.001487071E+04
1690018479.0888035,24.1,56.147,38.748,9.998166104E+03,1.001479765E+04
1690018486.1745942,24.103,56.144,38.748,9.998157381E+03,1.001487390E+04
1690018493.2612336,24.11,56.141,38.748,9.998156581E+03,1.001470107E+04
1690018500.3493352,24.109,56.139,38.748,9.998162931E+03,1.001482947E+04
1690018507.4348693,24.109,56.147,38.748,9.998163489E+03,1.001486189E+04
1690018514.519113,24.107,56.143,38.748,9.998159955E+03,1.001471469E+04
1690018521.6039946,24.113,56.141,38.748,9.998160184E+03,1.001476347E+04
1690018528.6912744,24.112,56.145,38.748,9.998161509E+03,1.001474900E+04
1690018535.7780182,24.115,56.143,38.748,9.998158073E+03,1.001468733E+04
1690018542.8640013,24.115,56.145,38.748,9.998155181E+03,1.001473518E+04
1690018549.9505687,24.118,56.146,38.748,9.998164881E+03,1.001476009E+04
1690018557.0369291,24.127,56.144,38.748,9.998164228E+03,1.001474666E+04
1690018564.1236181,24.12,56.158,38.748,9.998157130E+03,1.001467387E+04
1690018571.2110982,24.123,56.148,38.748,9.998164494E+03,1.001473247E+04
1690018578.2973654,24.124,56.154,38.748,9.998157559E+03,1.001476095E+04
1690018585.3836787,24.116,56.149,38.748,9.998154241E+03,1.001475017E+04
1690018592.470858,24.127,56.151,38.748,9.998163789E+03,1.001488379E+04
1690018599.5553854,24.133,56.149,38.748,9.998155440E+03,1.001484934E+04
1690018606.6412528,24.133,56.159,38.748,9.998159681E+03,1.001469088E+04
1690018613.7259333,24.13,56.15,38.748,9.998155752E+03,1.001470305E+04
1690018620.811739,24.124,56.151,38.748,9.998159636E+03,1.001477262E+04
1690018627.8981621,24.141,56.16,38.748,9.998154711E+03,1.001470716E+04
1690018634.9853284,24.141,56.158,38.748,9.998157043E+03,1.001469854E+04
1690018642.073026,24.133,56.156,38.748,9.998158998E+03,1.001477169E+04
1690018649.1589289,24.144,56.162,38.748,9.998156062E+03,1.001470261E+04
1690018656.2460363,24.147,56.158,38.748,9.998164304E+03,1.001480547E+04
1690018663.3329473,24.139,56.169,38.748,9.998166772E+03,1.001487747E+04
1690018670.4192402,24.141,56.171,38.748,9.998151904E+03,1.001485955E+04
1690018677.5035906,24.142,56.169,38.748,9.998161953E+03,1.001484771E+04
1690018684.5899506,24.141,56.174,38.748,9.998163511E+03,1.001483085E+04
1690018691.6754282,24.141,56.18,38.748,9.998159989E+03,1.001468675E+04
1690018698.7609115,24.147,56.184,38.748,9.998159016E+03,1.001473045E+04
1690018705.8470068,24.142,56.187,38.748,9.998162438E+03,1.001477628E+04
1690018712.9321005,24.155,56.189,38.748,9.998161380E+03,1.001483214E+04
1690018720.0175028,24.15,56.189,38.748,9.998160339E+03,1.001473611E+04
1690018727.1025746,24.156,56.19,38.748,9.998159058E+03,1.001469998E+04
1690018734.188019,24.159,56.186,38.748,9.998163813E+03,1.001477744E+04
1690018741.2746124,24.147,56.192,38.748,9.998157723E+03,1.001477435E+04
1690018748.3608348,24.158,56.189,38.748,9.998160377E+03,1.001479503E+04
1690018755.4479866,24.161,56.192,38.748,9.998158199E+03,1.001469936E+04
1690018762.534703,24.161,56.195,38.748,9.998159870E+03,1.001489696E+04
1690018769.6211202,24.162,56.193,38.748,9.998161052E+03,1.001471664E+04
1690018776.7095494,24.155,56.189,38.748,9.998162388E+03,1.001488097E+04
1690018783.7937357,24.172,56.188,38.748,9.998160261E+03,1.001478067E+04
1690018790.8807092,24.169,56.189,38.748,9.998163166E+03,1.001462814E+04
1690018797.9677603,24.162,56.186,38.748,9.998162754E+03,1.001470849E+04
1690018805.0533345,24.161,56.189,38.748,9.998164957E+03,1.001479153E+04
1690018812.1397133,24.17,56.194,38.748,9.998161755E+03,1.001469806E+04
1690018819.224901,24.178,56.197,38.748,9.998156399E+03,1.001474598E+04
1690018826.3114707,24.175,56.183,38.748,9.998157561E+03,1.001478200E+04
1690018833.3983314,24.172,56.193,38.748,9.998166439E+03,1.001479496E+04
1690018840.484006,24.182,56.195,38.748,9.998157472E+03,1.001484359E+04
1690018847.5711904,24.176,56.184,38.748,9.998165741E+03,1.001478590E+04
1690018854.65914,24.173,56.192,38.748,9.998156719E+03,1.001482442E+04
1690018861.74563,24.175,56.193,38.748,9.998161238E+03,1.001489911E+04
1690018868.8309944,24.178,56.189,38.748,9.998163457E+03,1.001478107E+04
1690018875.918737,24.184,56.185,38.748,9.998163312E+03,1.001487346E+04
1690018883.0028267,24.185,56.189,38.748,9.998154504E+03,1.001477609E+04
1690018890.08833,24.179,56.189,38.748,9.998158899E+03,1.001480504E+04
1690018897.1736848,24.181,56.187,38.748,9.998161841E+03,1.001468232E+04
1690018904.258859,24.181,56.19,38.748,9.998164269E+03,1.001468973E+04
1690018911.3447483,24.185,56.194,38.748,9.998164446E+03,1.001477066E+04
1690018918.4310386,24.195,56.205,38.748,9.998156888E+03,1.001471265E+04
1690018925.5179327,24.187,56.205,38.748,9.998158607E+03,1.001470163E+04
1690018932.6040385,24.192,56.202,38.748,9.998163953E+03,1.001470915E+04
1690018939.690873,24.19,56.204,38.748,9.998161232E+03,1.001487780E+04
1690018946.7767534,24.182,56.2,38.748,9.998165332E+03,1.001487903E+04
1690018953.862811,24.193,56.205,38.748,9.998159831E+03,1.001481918E+04
1690018960.9474263,24.198,56.211,38.748,9.998156175E+03,1.001489386E+04
1690018968.0320308,24.195,56.208,38.748,9.998164757E+03,1.001472089E+04
1690018975.1203444,24.19,56.207,38.748,9.998165683E+03,1.001478826E+04
1690018982.2062664,24.195,56.204,38.748,9.998154555E+03,1.001486601E+04
1690018989.291068,24.198,56.209,38.748,9.998157492E+03,1.001477138E+04
1690018996.377669,24.199,56.201,38.748,9.998163385E+03,1.001477603E+04
1690019003.4630454,24.201,56.207,38.748,9.998167226E+03,1.001486873E+04
1690019010.5488126,24.198,56.2,38.748,9.998153433E+03,1.001468597E+04
1690019017.6358345,24.196,56.205,38.748,9.998164351E+03,1.001470175E+04
1690019024.724233,24.204,56.206,38.748,9.998159292E+03,1.001477056E+04
1690019031.8100898,24.204,56.202,38.748,9.998161726E+03,1.001477218E+04
1690019038.8967495,24.204,56.199,38.748,9.998166277E+03,1.001479258E+04
1690019045.9829705,24.204,56.2,38.748,9.998155426E+03,1.001489594E+04
1690019053.0674486,24.213,56.211,38.748,9.998168864E+03,1.001476010E+04
1690019060.154103,24.213,56.207,38.748,9.998155361E+03,1.001487713E+04
1690019067.2380772,24.211,56.204,38.748,9.998157979E+03,1.001467248E+04
1690019074.3262303,24.222,56.196,38.748,9.998162878E+03,1.001489268E+04
1690019081.4124978,24.213,56.2,38.748,9.998155348E+03,1.001487027E+04
1690019088.4959197,24.222,56.202,38.748,9.998161282E+03,1.001466773E+04
1690019095.5822809,24.219,56.199,38.748,9.998164483E+03,1.001471418E+04
1690019102.669247,24.225,56.202,38.748,9.998154296E+03,1.001478820E+04
1690019109.7553585,24.221,56.199,38.748,9.998162180E+03,1.001470324E+04
1690019116.8412998,24.231,56.197,38.748,9.998164730E+03,1.001465287E+04
1690019123.9282835,24.221,56.208,38.748,9.998161566E+03,1.001470134E+04
1690019131.0153317,24.228,56.196,38.748,9.998167266E+03,1.001473312E+04
1690019138.101796,24.225,56.201,38.748,9.998160906E+03,1.001472592E+04
1690019145.188277,24.234,56.205,38.748,9.998154114E+03,1.001475328E+04
1690019152.2735116,24.227,56.206,38.748,9.998162980E+03,1.001475592E+04
1690019159.3584054,24.233,56.201,38.748,9.998158372E+03,1.001468954E+04
1690019166.4462786,24.224,56.205,38.748,9.998158727E+03,1.001485808E+04
1690019173.5312595,24.234,56.2,38.748,9.998161035E+03,1.001486848E+04
1690019180.615537,24.236,56.207,38.748,9.998160955E+03,1.001475713E+04
1690019187.7021587,24.241,56.214,38.748,9.998165913E+03,1.001472880E+04
1690019194.7886162,24.239,56.209,38.748,9.998157410E+03,1.001481514E+04
1690019201.875195,24.241,56.218,38.748,9.998157712E+03,1.001466362E+04
1690019208.9601,24.239,56.223,38.748,9.998163558E+03,1.001474858E+04
1690019216.0457559,24.241,56.225,38.748,9.998162875E+03,1.001465479E+04
1690019223.1314173,24.244,56.23,38.748,9.998159412E+03,1.001464919E+04
1690019230.218647,24.239,56.225,38.748,9.998165597E+03,1.001473374E+04
1690019237.305319,24.244,56.222,38.748,9.998148053E+03,1.001468604E+04
1690019244.3918328,24.245,56.213,38.748,9.998164319E+03,1.001474094E+04
1690019251.4787972,24.241,56.214,38.748,9.998158100E+03,1.001472084E+04
1690019258.5661068,24.234,56.207,38.748,9.998157694E+03,1.001472892E+04
1690019265.652417,24.237,56.211,38.748,9.998162227E+03,1.001484924E+04
1690019272.7361608,24.228,56.194,38.748,9.998165609E+03,1.001466787E+04
1690019279.8225782,24.228,56.184,38.748,9.998159343E+03,1.001484266E+04
1690019286.9076238,24.221,56.192,38.748,9.998153102E+03,1.001484019E+04
1690019293.9929855,24.224,56.192,38.748,9.998170782E+03,1.001487254E+04
1690019301.0791538,24.208,56.194,38.748,9.998167118E+03,1.001469672E+04
1690019308.1662068,24.204,56.189,38.748,9.998158687E+03,1.001466360E+04
1690019315.2537887,24.195,56.185,38.748,9.998155223E+03,1.001479937E+04
1690019322.3386314,24.172,56.166,38.748,9.998161355E+03,1.001467604E+04
1690019329.426228,24.167,56.154,38.748,9.998159822E+03,1.001465785E+04
1690019336.5127668,24.158,56.147,38.748,9.998157056E+03,1.001465477E+04
1690019343.5995362,24.153,56.146,38.748,9.998164368E+03,1.001473022E+04
1690019350.6870313,24.147,56.137,38.748,9.998159848E+03,1.001465460E+04
1690019357.7739952,24.133,56.125,38.748,9.998162841E+03,1.001465538E+04
1690019364.861549,24.127,56.116,38.748,9.998163121E+03,1.001469091E+04
1690019371.9483337,24.129,56.116,38.748,9.998153352E+03,1.001486772E+04
1690019379.0332873,24.121,56.113,38.748,9.998156610E+03,1.001465480E+04
1690019386.1205015,24.106,56.092,38.748,9.998160328E+03,1.001480663E+04
1690019393.2050333,24.1,56.08,38.748,9.998158484E+03,1.001465356E+04
1690019400.2917314,24.083,56.068,38.748,9.998158303E+03,1.001466959E+04
1690019407.3782609,24.069,56.053,38.748,9.998162054E+03,1.001480495E+04
1690019414.4630446,24.057,56.053,38.748,9.998158730E+03,1.001466872E+04
1690019421.548073,24.049,56.042,38.748,9.998155203E+03,1.001473962E+04
1690019428.63441,24.034,56.037,38.748,9.998158026E+03,1.001469045E+04
1690019435.7221596,24.029,56.03,38.748,9.998162771E+03,1.001464969E+04
1690019442.807804,24.041,56.036,38.748,9.998155691E+03,1.001484853E+04
1690019449.8941846,24.029,56.032,38.748,9.998159859E+03,1.001484852E+04
1690019456.9803627,24.018,56.029,38.748,9.998157524E+03,1.001471500E+04
1690019464.0670085,24.005,56.024,38.748,9.998158795E+03,1.001484579E+04
1690019471.152962,24.002,56.022,38.748,9.998159142E+03,1.001485389E+04
1690019478.23918,23.995,56.031,38.748,9.998160901E+03,1.001466075E+04
1690019485.3255146,23.989,56.023,38.748,9.998165337E+03,1.001462787E+04
1690019492.4113982,23.98,56.017,38.748,9.998162067E+03,1.001465873E+04
1690019499.4974823,23.963,56.025,38.748,9.998166201E+03,1.001464670E+04
1690019506.5835633,23.948,56.024,38.748,9.998156741E+03,1.001472213E+04
1690019513.669494,23.939,56.023,38.748,9.998159572E+03,1.001481503E+04
1690019520.7561917,23.925,56.013,38.748,9.998156473E+03,1.001461509E+04
1690019527.8428078,23.92,56.002,38.748,9.998155113E+03,1.001465995E+04
1690019534.9285333,23.914,55.996,38.748,9.998156078E+03,1.001472719E+04
1690019542.0158505,23.907,55.99,38.748,9.998161581E+03,1.001471099E+04
1690019549.102482,23.902,55.996,38.748,9.998166010E+03,1.001481122E+04
1690019556.187369,23.91,56.017,38.748,9.998160086E+03,1.001481956E+04
1690019563.2729466,23.894,56.013,38.748,9.998158454E+03,1.001482182E+04
1690019570.3570502,23.87,56.013,38.748,9.998157368E+03,1.001482903E+04
1690019577.440043,23.865,56.0,38.748,9.998154605E+03,1.001471423E+04
1690019584.5259957,23.87,55.991,38.748,9.998159150E+03,1.001465627E+04
1690019591.6126904,23.865,55.994,38.748,9.998148922E+03,1.001478016E+04
1690019598.6983078,23.853,55.996,38.748,9.998157500E+03,1.001482043E+04
1690019605.782579,23.861,55.999,38.748,9.998161274E+03,1.001463340E+04
1690019612.8693671,23.859,56.0,38.748,9.998157968E+03,1.001481259E+04
1690019619.956648,23.851,55.986,38.748,9.998158690E+03,1.001470511E+04
1690019627.042306,23.858,55.986,38.748,9.998163740E+03,1.001483729E+04
1690019634.125417,23.844,55.97,38.748,9.998161271E+03,1.001483027E+04
1690019641.2096267,23.853,55.978,38.748,9.998157306E+03,1.001467543E+04
1690019648.297016,23.841,55.967,38.748,9.998167267E+03,1.001464589E+04
1690019655.383427,23.844,55.955,38.748,9.998157083E+03,1.001474686E+04
1690019662.469753,23.831,55.927,38.748,9.998159319E+03,1.001480373E+04
1690019669.555601,23.831,55.92,38.748,9.998163445E+03,1.001479650E+04
1690019676.6417334,23.827,55.907,38.748,9.998160868E+03,1.001464516E+04
1690019683.726916,23.821,55.89,38.748,9.998156614E+03,1.001480028E+04
1690019690.8123863,23.812,55.882,38.748,9.998156066E+03,1.001472082E+04
1690019697.8986335,23.802,55.866,38.748,9.998158660E+03,1.001470391E+04
1690019704.9857883,23.795,55.842,38.748,9.998160305E+03,1.001469898E+04
1690019712.0719573,23.773,55.813,38.748,9.998163625E+03,1.001475264E+04
1690019719.1576142,23.766,55.794,38.748,9.998156813E+03,1.001479643E+04
1690019726.2442567,23.769,55.774,38.748,9.998161396E+03,1.001465989E+04
1690019733.3311973,23.761,55.766,38.748,9.998159504E+03,1.001476633E+04
1690019740.4179347,23.753,55.77,38.748,9.998165910E+03,1.001485002E+04
1690019747.503828,23.756,55.771,38.748,9.998159179E+03,1.001475824E+04
1690019754.5898824,23.749,55.769,38.748,9.998156674E+03,1.001485931E+04
1690019761.6740384,23.752,55.79,38.748,9.998158266E+03,1.001474320E+04
1690019768.759729,23.746,55.801,38.748,9.998162088E+03,1.001480123E+04
1690019775.8456147,23.75,55.809,38.748,9.998156960E+03,1.001469141E+04
1690019782.9316475,23.744,55.818,38.748,9.998159616E+03,1.001475492E+04
1690019790.0181062,23.749,55.817,38.748,9.998162232E+03,1.001468058E+04
1690019797.1037886,23.733,55.792,38.748,9.998159399E+03,1.001465046E+04
1690019804.1904397,23.729,55.778,38.748,9.998152944E+03,1.001473755E+04
1690019811.2771733,23.729,55.748,38.748,9.998160175E+03,1.001472637E+04
1690019818.3648114,23.726,55.738,38.748,9.998157831E+03,1.001481281E+04
1690019825.4493358,23.729,55.734,38.748,9.998161185E+03,1.001465219E+04
1690019832.5367663,23.715,55.726,38.748,9.998159672E+03,1.001484627E+04
1690019839.6216302,23.704,55.715,38.748,9.998158099E+03,1.001476952E+04
1690019846.7084234,23.71,55.726,38.748,9.998159996E+03,1.001472166E+04
1690019853.7961414,23.698,55.717,38.748,9.998159457E+03,1.001479588E+04
1690019860.8825371,23.691,55.71,38.748,9.998154695E+03,1.001484162E+04
1690019867.9673946,23.686,55.698,38.748,9.998162608E+03,1.001475797E+04
1690019875.0541003,23.683,55.704,38.748,9.998158432E+03,1.001469063E+04
1690019882.1410823,23.668,55.702,38.748,9.998158053E+03,1.001469180E+04
1690019889.2278855,23.658,55.714,38.748,9.998165931E+03,1.001468762E+04
1690019896.314093,23.661,55.735,38.748,9.998155948E+03,1.001472633E+04
1690019903.4011536,23.655,55.748,38.748,9.998160858E+03,1.001465666E+04
1690019910.4870722,23.632,55.776,38.748,9.998158682E+03,1.001473047E+04
1690019917.5746303,23.632,55.816,38.748,9.998162654E+03,1.001465037E+04
1690019924.6624541,23.622,55.86,38.748,9.998160282E+03,1.001477716E+04
1690019931.7471511,23.615,55.905,38.748,9.998161455E+03,1.001473259E+04
1690019938.834729,23.608,55.959,38.748,9.998157552E+03,1.001467947E+04
1690019945.9203086,23.612,56.016,38.748,9.998165261E+03,1.001467627E+04
1690019953.0061643,23.612,56.073,38.748,9.998155525E+03,1.001476163E+04
1690019960.0912294,23.611,56.12,38.748,9.998162881E+03,1.001467610E+04
1690019967.177412,23.606,56.173,38.748,9.998160224E+03,1.001468838E+04
1690019974.2644703,23.605,56.214,38.748,9.998162999E+03,1.001478384E+04
1690019981.3505595,23.603,56.259,38.748,9.998154857E+03,1.001471585E+04
1690019988.4375012,23.605,56.283,38.748,9.998157815E+03,1.001474761E+04
1690019995.5249262,23.612,56.308,38.748,9.998164684E+03,1.001472126E+04
1690020002.6109695,23.603,56.331,38.748,9.998158784E+03,1.001482021E+04
1690020009.6972253,23.612,56.355,38.748,9.998165214E+03,1.001466902E+04
1690020016.7849612,23.612,56.366,38.748,9.998159259E+03,1.001468072E+04
1690020023.8725939,23.614,56.387,38.748,9.998159449E+03,1.001464830E+04
1690020030.959872,23.612,56.411,38.748,9.998164665E+03,1.001469764E+04
